id,name
836,"Mythology, Greek -- Poetry"
837,Journalists -- Fiction
838,Middle West -- Fiction
839,Americans -- South America -- Fiction
840,Mines and mineral resources -- Fiction
841,Mining engineers -- Fiction
842,Revolutions -- Fiction
843,Soldiers of fortune -- Fiction
844,Industrial arts -- Biography
845,Iron industry and trade -- Great Britain -- Biography
846,"Authors, American -- 19th century -- Correspondence"
847,"Davis, Richard Harding, 1864-1916"
848,"Davis, Richard Harding, 1864-1916 -- Correspondence"
849,Foreign correspondents -- United States -- Biography
850,Journalists -- 19th century -- Fiction
851,African Americans
852,American poetry -- African American authors
853,Cumberland Mountains -- Fiction
854,Kentucky -- Social life and customs -- Fiction
855,Mountain life -- Fiction
856,"Astor, John Jacob, 1763-1848"
857,Businessmen -- United States -- Biography
858,Ballads
859,Nature study
860,"Borrow, George, 1803-1881 -- Travel -- Spain"
861,Spain -- Description and travel
862,Spain -- History -- 19th century
863,Ohio -- Social life and customs -- Fiction
864,"Hymns, German"
865,Lutheran Church -- Hymns
866,Good works (Theology)
867,"Animals, Mythical -- Juvenile fiction"
868,Birthdays -- Juvenile fiction
869,Cats -- Juvenile fiction
870,Islands -- Juvenile fiction
871,Princess Ozma (Fictitious character) -- Juvenile fiction
872,Princesses -- Juvenile fiction
873,Rescues -- Juvenile fiction
874,Revenge -- Juvenile fiction
875,Cousins -- Juvenile fiction
876,Dragons -- Juvenile fiction
877,Earthquakes -- Juvenile fiction
878,Kittens -- Juvenile fiction
879,Mountains -- Juvenile fiction
880,Nephews -- Juvenile fiction
881,Piglets -- Juvenile fiction
882,Ranches -- Juvenile fiction
883,Trials -- Juvenile fiction
884,Kidnapping -- Fiction
885,Scotland -- History -- 18th century -- Fiction
886,Romanies -- Fiction
887,Medical fiction
888,"Booth, William, 1829-1912"
889,Fantasy poetry
890,Pastoral poetry
891,"Burns, Robert, 1759-1796"
892,"Hugo, Victor, 1802-1885"
893,"Knox, John, approximately 1514-1572"
894,Literature -- History and criticism
895,"Pepys, Samuel, 1633-1703"
896,"Thoreau, Henry David, 1817-1862"
897,"Villon, François, 1431-1463"
898,"Whitman, Walt, 1819-1892"
899,"Yoshida, Shoin, 1830-1859"
900,Social classes -- United States -- Fiction
901,Women -- Social conditions -- Fiction
902,Middle-aged women -- Fiction
903,Murder -- Investigation -- Fiction
904,Magic tricks -- History
905,Magicians -- Biography
906,Electricity -- Juvenile fiction
907,Parent and child -- Juvenile fiction
908,Physical sciences -- Juvenile fiction
909,Thieves -- Juvenile fiction
910,War -- Juvenile fiction
911,Spanish fiction -- Translations into English
912,Spiritualism
913,Adoption -- Juvenile fiction
914,Identity (Philosophical concept) -- Juvenile fiction
915,Mountain life -- Juvenile fiction
916,United States -- Juvenile fiction
917,Violinists -- Juvenile fiction
918,Love poetry
919,Book collecting
920,Crowds
921,Criminals -- Biography
922,Poor women -- Fiction
923,Slums -- Fiction
924,Suicide victims -- Fiction
925,"France -- History -- Revolution, 1789-1799 -- Causes"
926,Revolutions
927,Social psychology
928,Criminal psychology
929,Swindlers and swindling
930,Actresses -- Fiction
931,Women -- United States -- Fiction
932,Businesswomen -- Fiction
933,"McChesney, Emma (Fictitious character) -- Fiction"
934,Traveling sales personnel -- Fiction
935,Women sales personnel -- Fiction
936,"Dialect literature, American"
937,German Americans -- Poetry
938,"Humorous poetry, American"
939,Character
940,Conduct of life
941,"Fantasy fiction, English"
942,"Science fiction, English"
943,Castles -- Fiction
944,Poor -- Fiction
945,Diligence -- Juvenile fiction
946,Fathers and sons -- Juvenile fiction
947,Impostors and imposture -- Juvenile fiction
948,Inheritance and succession -- Juvenile fiction
949,Self-reliance -- Juvenile fiction
950,Stepmothers -- Juvenile fiction
951,Street life -- Juvenile fiction
952,Success -- Juvenile fiction
953,Oceania -- Description and travel
954,Polynesia -- Description and travel
955,Outdoor life
956,Gambling
957,France -- History -- 16th century -- Fiction
958,"Lescaut, Manon, 1689-1721 -- Fiction"
959,France -- Social life and customs -- 19th century -- Fiction
960,Arranged marriage -- Fiction
961,Racially mixed people -- Fiction
962,Racism -- Fiction
963,Agricultural colonies
964,Poor -- Great Britain
965,Salvation Army
966,Unemployed -- Great Britain
967,"Nasmyth, James, 1808-1890"
968,Crime
969,Criminal anthropology
970,Criminals
971,Punishment
972,Grandfathers -- Fiction
973,Computer industry -- California -- Santa Clara County -- Fiction
974,Crime -- Fiction
975,Theft -- Fiction
976,Dorset (England) -- Fiction
977,Forests and forestry -- Fiction
978,Poor -- Juvenile fiction
979,Farms -- Juvenile fiction
980,Uncles -- Juvenile fiction
981,Hens -- Juvenile fiction
982,Physicians -- Juvenile fiction
983,Steamboats -- Juvenile fiction
984,Vacations -- Juvenile fiction
985,Voyages and travels -- Poetry
986,Female offenders -- Biography
987,"Calamity Jane, 1852-1903"
988,Cowgirls -- West (U.S.) -- Biography
989,Missouri -- History
990,Women -- West (U.S.) -- Biography
991,California -- History -- Fiction
992,"Rezanov, Nikolai Petrovich, 1764-1807 -- Fiction"
993,Authorship
994,"Stevenson, Robert Louis, 1850-1894 -- Authorship"
995,Seafaring life -- Fiction
996,People with disabilities -- Juvenile fiction
997,Princes -- Juvenile fiction
998,"Coke, Henry J. (Henry John), 1827-1916"
999,Aunts -- Juvenile fiction
1000,Girls -- Juvenile fiction
1001,New England -- Juvenile fiction
1002,Adventure and adventurers -- Juvenile fiction
1003,Extinct cities -- Juvenile fiction
1004,Honduras -- Juvenile fiction
1005,"Swift, Tom (Fictitious character) -- Juvenile fiction"
1006,Pinocchio (Fictitious character) -- Juvenile fiction
1007,Puppets -- Juvenile fiction
1008,Animals -- Juvenile fiction
1009,Folklore
1010,Violinists -- Fiction
1011,Religion and science -- History
1012,Carpenters -- Fiction
1013,Infanticide -- Fiction
1014,Women clergy -- Fiction
1015,"Historical fiction, American"
1016,New England -- Social life and customs -- Fiction
1017,Ireland -- Fiction
1018,Family life -- New England -- Fiction
1019,March family (Fictitious characters) -- Fiction
1020,New England -- Fiction
1021,Calistoga (Calif.) -- Description and travel
1022,Napa Valley (Calif.) -- Description and travel
1023,"Stevenson, Robert Louis, 1850-1894 -- Travel -- California"
1024,Battles -- Juvenile fiction
1025,Boredom -- Juvenile fiction
1026,Brigands and robbers -- Juvenile fiction
1027,Knights and knighthood -- Juvenile fiction
1028,Magicians -- Juvenile fiction
1029,Twins -- Juvenile fiction
1030,Santa Claus -- Juvenile fiction
1031,Atlantic Ocean -- Fiction
1032,"Crusoe, Robinson (Fictitious character) -- Fiction"
1033,Children -- China
1034,Folklore -- China
1035,China -- Court and courtiers
1036,"Cixi, Empress dowager of China, 1835-1908"
1037,Empresses -- China -- Biography
1038,Women -- China
1039,Feminism -- Fiction
1040,Great Britain -- Social conditions -- Fiction
1041,Sex role -- Fiction
1042,Older men -- Fiction
1043,"Hotels, motels, etc. -- Fiction"
1044,Pennsylvania -- History -- 19th century -- Fiction
1045,Art -- Juvenile literature
1046,Painters -- Italy
1047,New York (N.Y.) -- Juvenile fiction
1048,Runaway teenagers -- Juvenile fiction
1049,Birds
1050,Cardinals (Birds)
1051,France -- Description and travel
1052,Cévennes Mountains (France) -- Description and travel
1053,"Stevenson, Robert Louis, 1850-1894 -- Travel -- France -- Cévennes Mountains"
1054,Samoan Islands -- History
1055,"Horror tales, English"
1056,Ranch life -- Fiction
1057,"Kinglake, Alexander William, 1809-1891"
1058,Separated people -- Fiction
1059,Fisher County (Tex.) -- Biography
1060,Fisher County (Tex.) -- History
1061,Johnson family
1062,"Johnson, Clarence Edgar, 1906-1994"
1063,Minnesota -- Fiction
1064,Physicians' spouses -- Fiction
1065,Women college graduates -- Fiction
1066,Andes -- Fiction
1067,Brothers -- Fiction
1068,Incas -- Fiction
1069,Atomic bomb -- New Mexico -- Testing
1070,Nuclear weapons -- Testing
1071,Radioactive fallout -- New Mexico
1072,"Mexico -- History -- Revolution, 1910-1920 -- Fiction"
1073,Adopted children -- Fiction
1074,Foundlings -- Fiction
1075,Weavers -- Fiction
1076,American drama (Comedy)
1077,Brothers and sisters -- Juvenile fiction
1078,Great Britain -- History -- Fiction
1079,Space and time -- Fiction
1080,"Hannay, Richard (Fictitious character) -- Fiction"
1081,Intelligence service -- Great Britain -- Fiction
1082,Spy stories
1083,"World War, 1914-1918 -- Fiction"
1084,Boats and boating -- Juvenile fiction
1085,Mars (Planet) -- Miscellanea
1086,Cathedrals -- Fiction
1087,Choral conductors -- Fiction
1088,Missing persons -- Fiction
1089,Romanies -- Languages
1090,Romanies -- Spain
1091,Europe -- History -- 1517-1648
1092,"Thirty Years' War, 1618-1648"
1093,"Brann, William Cowper, 1855-1898"
1094,Reformers
1095,Moravians -- Georgia
1096,"Children's stories, English"
1097,"Shakespeare, William, 1564-1616 -- Adaptations"
1098,"Shakespeare, William, 1564-1616 -- Stories, plots, etc. -- Juvenile literature"
1099,"English essays -- Early modern, 1500-1700"
1100,Project Gutenberg
1101,Urban ecology (Sociology) -- Japan
1102,Urban renewal -- Japan
1103,Men -- Societies and clubs -- Fiction
1104,Christian sects -- Fiction
1105,Education -- Fiction
1106,"Satire, English"
1107,Art teachers -- Fiction
1108,Deception -- Fiction
1109,Psychiatric hospital patients -- Fiction
1110,African American women household employees -- Fiction
1111,Free African Americans -- Fiction
1112,"Craft, Ellen"
1113,"Craft, William"
1114,Fugitive slaves -- United States -- Biography
1115,Slaves -- Georgia -- Biography
1116,"Slaves' writings, American"
1117,Christian ethics
1118,Christian life
1119,Funeral rites and ceremonies
1120,Medical ethics
1121,Medicine -- History
1122,Religion and medicine
1123,"Gordon Riots, 1780 -- Fiction"
1124,Great Britain -- History -- 18th century -- Fiction
1125,Fairy tales -- Poetry
1126,France -- Social life and customs -- Fiction
1127,"Short stories, French -- Translations into English"
1128,Nature -- Poetry
1129,"Njáll Thorgursson, approximately 930-1011"
1130,Iceland -- History
1131,Norway -- History
1132,Scandinavia -- History
1133,"Waterloo, Battle of, Waterloo, Belgium, 1815 -- Fiction"
1134,Russia -- History -- 1801-1917 -- Fiction
1135,Russia -- Officials and employees -- Fiction
1136,Madrid (Spain) -- Fiction
1137,Monks -- Fiction
1138,"Pharsalus, Battle of, Farsala, Greece, 48 B.C. -- Poetry"
1139,"Rome -- History -- Civil War, 49-45 B.C. -- Poetry"
1140,"Authors, English -- 19th century -- Correspondence"
1141,British and Foreign Bible Society
1142,English letters
1143,Cree Indians -- Folklore
1144,Indian mythology -- Montana
1145,Ojibwa Indians -- Folklore
1146,Siksika Indians -- Folklore
1147,Tales -- Montana
1148,Freedom of the press -- Early works to 1800
1149,China -- Civilization -- 1644-1912
1150,China -- Social life and customs -- 1644-1912
1151,United States -- Civilization -- 1865-1918
1152,United States -- Social life and customs -- 1865-1918
1153,"Arthur, King -- Poetry"
1154,Knights and knighthood -- Poetry
1155,Scots -- South Africa -- Fiction
1156,South Africa -- Fiction
1157,Zulu (African people) -- Fiction
1158,Constitutional law -- Japan
1159,Japan -- Constitution
1160,Monterey (Calif.) -- Description and travel
1161,Prayers
1162,Sabbath -- Poetry
1163,Bible -- History of Biblical events -- Poetry
1164,"English poetry -- Old English, ca. 450-1100"
1165,Almshouses -- Fiction
1166,Barsetshire (England: Imaginary place) -- Fiction
1167,Conversion
1168,Experience (Religion)
1169,Philosophy and religion
1170,"Psychology, Religious"
1171,Religion
1172,"Ancients and moderns, Quarrel of"
1173,English essays
1174,Social problems -- Fiction
1175,"Two thousand, A.D. -- Fiction"
1176,"Manuscripts, Medieval -- Collectors and collecting"
1177,"Stevenson, Robert Louis, 1850-1894 -- Travel"
1178,Golden section
1179,Alchemy
1180,Common fallacies
1181,Delusions
1182,Hallucinations and illusions
1183,Impostors and imposture
1184,Investments -- Psychological aspects
1185,Occultism -- Early works to 1900
1186,Stock exchanges -- Psychological aspects
1187,Clerks -- Fiction
1188,Europeans -- Southeast Asia -- Fiction
1189,"Lingard, Tom (Fictitious character) -- Fiction"
1190,Southeast Asia -- Fiction
1191,Trading companies -- Fiction
1192,Sex -- Religious aspects
1193,Women and religion
1194,Death -- Fiction
1195,Forgiveness -- Fiction
1196,Memory -- Fiction
1197,Authors -- Fiction
1198,Critics -- Fiction
1199,Secrecy -- Fiction
1200,Camping -- Juvenile fiction
1201,Natural history -- Juvenile fiction
1202,Oceania -- Juvenile fiction
1203,Outdoor life -- Juvenile fiction
1204,Robinsonades
1205,Shipwreck survival -- Juvenile fiction
1206,Shipwrecks -- Juvenile fiction
1207,Survival skills -- Juvenile fiction
1208,"Borrow, George, 1803-1881 -- Travel -- Wales"
1209,Wales -- Description and travel
1210,"Ballads, English -- England -- Texts"
1211,"Songs, English -- England -- Texts"
1212,"Dickens, Charles, 1812-1870 -- Travel -- Italy"
1213,Italy -- Description and travel
1214,"Novelists, English -- 19th century -- Biography"
1215,English poetry -- 19th century
1216,"Fantasy poetry, English"
1217,Ghosts -- Poetry
1218,Ethiopia -- Fiction
1219,Happiness -- Fiction
1220,Holidays -- Fiction
1221,"Authors, English -- Early modern, 1500-1700 -- Biography"
1222,"Bunyan, John, 1628-1688"
1223,Christian biography -- England
1224,Puritans -- England -- Biography
1225,"Poets, English -- 19th century -- Biography"
1226,Anglo-Saxons -- Early works to 1800
1227,"Great Britain -- History -- Anglo-Saxon period, 449-1066 -- Sources"
1228,Business enterprises -- Juvenile fiction
1229,New York (N.Y.) -- History -- 19th century -- Juvenile fiction
1230,Child abuse -- Juvenile fiction
1231,Runaways -- Juvenile fiction
1232,Microcomputers
1233,Greece -- Biography -- Early works to 1800
1234,Rome -- Biography -- Early works to 1800
1235,"Dickens, Charles, 1812-1870 -- Travel -- United States"
1236,United States -- Description and travel
1237,United States -- Social life and customs -- 1783-1865
1238,"Christmas stories, English"
1239,"Mythology, Greek -- Juvenile literature"
1240,Indic poetry (English)
1241,Fishing -- Early works to 1800
1242,Nuclear warfare -- Environmental aspects
1243,Radioactive fallout
1244,Atomic bomb -- Blast effect
1245,Atomic bomb -- Physiological effect
1246,"Hiroshima-shi (Japan) -- History -- Bombardment, 1945"
1247,"Nagasaki-shi (Japan) -- History -- Bombardment, 1945"
1248,Europe -- Economic integration
1249,European Union
1250,European federation
1251,"Conrad, Joseph, 1857-1924"
1252,"Novelists, English -- 20th century -- Biography"
1253,Russia -- Social life and customs -- Fiction
1254,Anarchism
1255,Guild socialism
1256,Syndicalism
1257,Natural history -- Juvenile literature
1258,Seashore biology -- Juvenile literature
1259,Fairy tales -- Great Britain
1260,Biography
