id,book_id,bookshelf_id
20785,7787,133
20786,7787,151
20787,7803,104
20788,7805,75
20789,7809,67
20790,7810,102
20791,7812,67
20792,7815,30
20793,7817,152
20794,7818,120
20795,7820,36
20796,7820,48
20797,7825,27
20798,7826,51
20799,7831,48
20800,7833,49
20801,7834,25
20802,7836,29
20803,7836,92
20804,7838,28
20805,7841,104
20806,7841,63
20807,7847,119
20808,7849,7
20809,7849,22
20810,7853,30
20811,7854,67
19204,3452,88
19205,3454,6
19206,3456,67
19207,3457,31
19208,3457,54
19209,3458,12
19210,3459,117
19211,3462,110
19212,3470,42
19213,3471,117
19214,3476,53
19215,3479,21
19216,3483,117
19217,3486,75
19218,3487,75
19219,3492,6
19220,3493,117
19221,3496,59
19222,3497,59
19223,3498,103
19224,3499,36
19225,3499,6
19226,3501,83
19227,3506,30
19228,3526,9
19229,3526,10
19230,3531,117
19231,3534,42
19232,3535,42
19233,3536,48
19234,3536,6
19235,3538,31
19236,3542,117
19237,3544,75
19238,3546,42
19239,3567,118
19240,3567,72
19241,3580,118
19242,3580,72
19243,3600,15
19244,3600,7
19245,3603,117
19246,3613,12
19247,3614,12
19248,3617,117
19249,3617,57
19250,3620,119
19251,3623,44
19252,3623,87
19253,3623,91
19254,3626,117
19255,3626,4
19256,3637,31
19257,3642,59
19258,3643,117
19259,3644,120
19260,3645,85
19261,3651,27
19262,3653,4
19263,3653,48
19264,3657,95
19265,3657,78
19266,3659,31
19267,3661,117
19268,3668,97
19269,3672,8
19270,3674,30
19271,3674,48
19272,3675,102
19273,3677,42
19274,3681,31
19275,3682,31
19276,3683,31
19277,3684,31
19278,3686,4
19279,3687,28
19280,3689,121
19281,3696,30
19282,3703,42
19283,3704,71
19284,3704,19
19285,3708,86
19286,3721,5
19287,3721,108
19288,3722,31
19289,3725,55
19290,3726,15
19291,3726,7
19292,3726,122
19293,3729,117
19294,3730,117
19295,3734,59
19296,3736,31
19297,3737,31
19298,3738,31
19299,3739,31
19300,3742,15
19301,3743,15
19302,3743,101
19303,3746,31
19304,3747,76
19305,3748,21
19306,3748,7
19307,3749,117
19308,3750,121
19309,3751,38
19310,3754,83
19311,3754,110
19312,3756,49
19313,3760,30
19314,3761,65
19315,3762,31
19316,3763,31
19317,3764,31
19318,3765,31
19319,3766,31
19320,3770,25
19321,3772,123
19322,3774,59
19323,3774,14
19324,3775,118
19325,3775,72
19326,3777,59
19327,3779,51
19328,3781,22
19329,3785,48
19330,3788,121
19331,3791,31
19332,3795,6
19333,3796,6
19334,3799,53
19335,3800,29
19336,3802,35
19337,3803,35
19338,3806,6
19339,3807,82
19340,3809,10
19341,3810,78
19342,3811,4
19343,3811,48
19344,3812,31
19345,3819,42
19346,3825,20
19347,3828,31
19348,3829,49
19349,3830,75
19350,3832,42
19351,3833,42
19352,3837,4
19353,4001,117
19354,4002,35
19355,4011,25
19356,4012,59
19357,4013,62
19358,4014,41
19359,4015,75
19360,4017,41
19361,4018,50
19362,4018,63
19363,4020,49
19364,4028,38
19365,4028,19
19366,4035,99
19367,4042,121
19368,4047,35
19369,4050,42
19370,4051,42
19371,4054,42
19372,4057,30
19373,4058,30
19374,4060,38
19375,4064,49
19376,4065,124
19377,4069,108
19378,4069,14
19379,4071,35
19380,4074,30
19381,4075,49
19382,4078,34
19383,4078,10
19384,4079,98
19385,4080,98
19386,4081,19
19387,4082,31
19388,4082,54
19389,4082,10
19390,4083,103
19391,4084,7
19392,4085,7
19393,4085,30
19394,4086,59
19395,4091,59
19396,4094,15
19397,4097,31
19398,4098,4
19399,4204,123
19400,4205,90
19401,4210,112
19402,4219,70
19403,4219,42
19404,4221,42
19405,4226,72
19406,4227,59
19407,4230,59
19408,4237,42
19409,4240,15
19410,4245,53
19411,4248,125
19412,4248,14
19413,4257,4
19414,4258,4
19415,4259,4
19416,4260,4
19417,4265,114
19418,4277,19
19419,4278,106
19420,4280,29
19421,4282,28
19422,4287,31
19423,4290,23
19424,4294,112
19425,4300,15
19426,4300,122
19427,4300,7
19428,4314,66
19429,4320,29
19430,4321,31
19431,4330,42
19432,4339,58
19433,4341,52
19434,4342,88
19435,4343,66
19436,4346,82
19437,4351,94
19438,4352,29
19439,4356,28
19440,4356,6
19441,4357,63
19442,4357,6
19443,4358,28
19444,4358,6
19445,4361,4
19446,4362,4
19447,4363,29
19448,4363,101
19449,4364,30
19450,4367,4
19451,4367,65
19452,4371,62
19453,4372,62
19454,4373,62
19455,4374,62
19456,4375,62
19457,4377,31
19458,4378,6
19459,4379,31
19460,4380,31
19461,4380,51
19462,4382,31
19463,4383,31
19464,4384,26
19465,4386,121
19466,4390,38
19467,4391,29
19468,4400,9
19469,4400,51
19470,4435,30
19471,4436,30
19472,4437,30
19473,4438,30
19474,4439,30
19475,4440,30
19476,4441,30
19477,4442,30
19478,4443,30
19479,4501,105
19480,4502,102
19481,4503,102
19482,4504,102
19483,4505,102
19484,4511,110
19485,4512,88
19486,4513,6
19487,4516,31
19488,4521,42
19489,4523,121
19490,4524,86
19491,4532,59
19492,4544,12
19493,4546,4
19494,4548,69
19495,4548,67
19496,4550,51
19497,4552,54
19498,4558,30
19499,4558,10
19500,4559,67
19501,4560,6
19502,4561,126
19503,4562,126
19504,4563,126
19505,4564,126
19506,4565,126
19507,4566,126
19508,4567,126
19509,4568,126
19510,4569,126
19511,4570,126
19512,4583,44
19513,4583,29
19514,4596,30
19515,4601,102
19516,4602,52
19517,4603,31
19518,4604,35
19519,4608,59
19520,4635,59
19521,4647,67
19522,4648,67
19523,4649,67
19524,4649,23
19525,4650,67
19526,4651,67
19527,4657,107
19528,4658,107
19529,4659,127
19530,4660,48
19531,4664,90
19532,4664,12
19533,4667,55
19534,4668,4
19535,4670,6
19536,4671,65
19537,4675,78
19538,4677,18
19539,4682,49
19540,4684,31
19541,4684,54
19542,4688,67
19543,4689,55
19544,4690,55
19545,4691,55
19546,4692,55
19547,4693,55
19548,4698,6
19549,4699,42
19550,4705,29
19551,4707,31
19552,4708,15
19553,4708,126
19554,4709,7
19555,4711,59
19556,4715,78
19557,4715,41
19558,4716,99
19559,4717,21
19560,4717,69
19561,4717,67
19562,4718,67
19563,4723,29
19564,4724,29
19565,4724,19
19566,4729,49
19567,4730,42
19568,4731,42
19569,4732,92
19570,4737,15
19571,4737,7
19572,4738,12
19573,4740,126
19574,4741,126
19575,4742,117
19576,4747,31
19577,4748,43
19578,4754,29
19579,4759,128
19580,4763,29
19581,4769,53
19582,4769,65
19583,4771,67
19584,4772,67
19585,4775,45
19586,4776,2
19587,4776,29
19588,4778,92
19589,4781,49
19590,4785,67
19591,4786,31
19592,4788,15
19593,4790,31
19594,4791,21
19595,4791,69
19596,4791,67
19597,4792,30
19598,4792,48
19599,4797,15
19600,4797,19
19601,4799,15
19602,4800,13
19603,4901,61
19604,4904,117
19605,4907,110
19606,4908,129
19607,4914,59
19608,4915,31
19609,4920,21
19610,4922,54
19611,4924,88
19612,4931,30
19613,4931,48
19614,4932,48
19615,4933,67
19616,4935,130
19617,4936,67
19618,4940,59
19619,4940,36
19620,4945,59
19621,4962,111
19622,4964,30
19623,4965,30
19624,4966,30
19625,4968,69
19626,4968,67
19627,4973,121
19628,4974,42
19629,4975,54
19630,4975,42
19631,4976,42
19632,4979,6
19633,4980,6
19634,4984,54
19635,4985,59
19636,4987,59
19637,4988,59
19638,4989,48
19639,4994,21
19640,5000,38
19641,5001,129
19642,5002,59
19643,5003,59
19644,5005,42
19645,5006,31
19646,5024,4
19647,5038,47
19648,5039,47
19649,5053,75
19650,5060,75
19651,5061,26
19652,5062,34
19653,5062,10
19654,5063,45
19655,5063,25
19656,5067,54
19657,5072,98
19658,5075,30
19659,5075,48
19660,5076,31
19661,5076,10
19662,5081,67
19663,5082,67
19664,5089,25
19665,5095,21
19666,5095,69
19667,5095,67
19668,5096,21
19669,5096,69
19670,5096,67
19671,5097,21
19672,5097,69
19673,5097,67
19674,5099,54
19675,5099,10
19676,5104,67
19677,5105,67
19678,5110,59
19679,5110,6
19680,5113,42
19681,5122,31
19682,5126,69
19683,5126,67
19684,5128,48
19685,5129,31
19686,5130,85
19687,5138,67
19688,5139,92
19689,5141,6
19690,5141,36
19691,5142,31
19692,5143,10
19693,5145,31
19694,5147,67
19695,5148,30
19696,5153,9
19697,5154,67
19698,5157,78
19699,5158,126
19700,5160,28
19701,5164,37
19702,5169,14
19703,5173,29
19704,5173,96
19705,5174,9
19706,5174,10
19707,5177,34
19708,5178,85
19709,5180,131
19710,5183,100
19711,5192,129
19712,5192,27
19713,5194,9
19714,5200,22
19715,5207,4
19716,5207,48
19717,5210,25
19718,5211,12
19719,5212,47
19720,5225,15
19721,5225,122
19722,5228,9
19723,5228,10
19724,5229,31
19725,5230,10
19726,5233,10
19727,5241,9
19728,5246,29
19729,5249,53
19730,5250,15
19731,5250,67
19732,5254,59
19733,5255,16
19734,5257,31
19735,5258,132
19736,5259,59
19737,5263,59
19738,5264,59
19739,5266,78
19740,5267,15
19741,5268,57
19742,5271,59
19743,5273,83
19744,5274,30
19745,5300,15
19746,5302,6
19747,5303,6
19748,5304,6
19749,5304,60
19750,5305,78
19751,5307,121
19752,5308,35
19753,5309,4
19754,5311,40
19755,5312,61
19756,5312,6
19757,5314,19
19758,5315,9
19759,5318,85
19760,5320,4
19761,5321,38
19762,5322,25
19763,5322,98
19764,5323,102
19765,5325,122
19766,5325,103
19767,5326,103
19768,5334,42
19769,5336,93
19770,5340,6
19771,5341,6
19772,5342,6
19773,5343,6
19774,5346,42
19775,5347,6
19776,5348,48
19777,5352,6
19778,5353,30
19779,5353,19
19780,5354,30
19781,5354,19
19782,5355,30
19783,5355,19
19784,5356,31
19785,5357,31
19786,5358,31
19787,5359,31
19788,5360,31
19789,5361,31
19790,5362,31
19791,5363,31
19792,5364,31
19793,5365,31
19794,5366,31
19795,5367,31
19796,5368,31
19797,5369,31
19798,5370,31
19799,5371,31
19800,5372,31
19801,5373,31
19802,5374,31
19803,5375,31
19804,5376,31
19805,5377,31
19806,5378,31
19807,5379,31
19808,5380,31
19809,5381,31
19810,5382,31
19811,5388,31
19812,5388,4
19813,5389,31
19814,5389,4
19815,5390,31
19816,5390,4
19817,5391,31
19818,5391,4
19819,5392,31
19820,5392,4
19821,5393,31
19822,5393,4
19823,5394,31
19824,5394,4
19825,5395,31
19826,5395,4
19827,5396,31
19828,5396,4
19829,5402,16
19830,5404,59
19831,5405,10
19832,5406,53
19833,5417,48
19834,5420,6
19835,5422,31
19836,5423,67
19837,5424,133
19838,5426,59
19839,5427,15
19840,5430,133
19841,5431,90
19842,5432,45
19843,5437,4
19844,5439,30
19845,5440,30
19846,5441,30
19847,5442,30
19848,5443,30
19849,5444,30
19850,5445,30
19851,5446,30
19852,5447,30
19853,5448,30
19854,5449,30
19855,5449,97
19856,5450,30
19857,5451,30
19858,5452,30
19859,5453,30
19860,5454,30
19861,5455,30
19862,5456,30
19863,5457,30
19864,5458,30
19865,5459,30
19866,5460,30
19867,5460,97
19868,5461,30
19869,5462,30
19870,5463,30
19871,5464,30
19872,5465,30
19873,5466,30
19874,5473,30
19875,5474,30
19876,5475,30
19877,5476,30
19878,5477,30
19879,5478,30
19880,5479,30
19881,5480,30
19882,5481,30
19883,5482,30
19884,5494,30
19885,5495,30
19886,5496,30
19887,5497,30
19888,5498,30
19889,5499,30
19890,5500,15
19891,5501,30
19892,5502,30
19893,5503,30
19894,5504,30
19895,5505,30
19896,5507,30
19897,5517,30
19898,5518,30
19899,5519,30
19900,5520,30
19901,5521,30
19902,5522,30
19903,5523,30
19904,5524,30
19905,5525,30
19906,5526,30
19907,5527,30
19908,5528,30
19909,5529,30
19910,5529,97
19911,5542,30
19912,5561,30
19913,5562,30
19914,5563,30
19915,5564,30
19916,5565,30
19917,5566,30
19918,5567,30
19919,5568,30
19920,5569,30
19921,5570,30
19922,5571,30
19923,5584,30
19924,5585,30
19925,5586,30
19926,5587,30
19927,5601,6
19928,5602,59
19929,5603,93
19930,5605,82
19931,5606,9
19932,5607,103
19933,5609,53
19934,5615,6
19935,5617,59
19936,5620,38
19937,5623,48
19938,5629,59
19939,5630,11
19940,5630,12
19941,5631,59
19942,5632,59
19943,5632,6
19944,5637,90
19945,5637,29
19946,5637,19
19947,5644,85
19948,5653,98
19949,5658,7
19950,5660,28
19951,5660,59
19952,5660,6
19953,5661,4
19954,5662,26
19955,5669,2
19956,5669,29
19957,5673,48
19958,5674,48
19959,5681,16
19960,5683,15
19961,5687,12
19962,5694,123
19963,5694,66
19964,5694,19
19965,5696,48
19966,5697,41
19967,5699,21
19968,5701,59
19969,5703,21
19970,5707,59
19971,5708,30
19972,5710,80
19973,5711,67
19974,5712,38
19975,5713,28
19976,5713,34
19977,5715,4
19978,5717,29
19979,5719,31
19980,5721,19
19981,5722,15
19982,5723,75
19983,5724,25
19984,5727,59
19985,5729,59
19986,5731,59
19987,5732,59
19988,5740,62
19989,5740,29
19990,5740,27
19991,5741,93
19992,5742,104
19993,5745,9
19994,5746,9
19995,5746,10
19996,5747,48
19997,5748,31
19998,5750,30
19999,5754,30
20000,5757,30
20001,5760,78
20002,5761,78
20003,5762,133
20004,5765,82
20005,5767,47
20006,5770,78
20007,5770,59
20008,5778,48
20009,5780,59
20010,5780,36
20011,5781,67
20012,5790,75
20013,5791,6
20014,5796,114
20015,5801,103
20016,5803,49
20017,5805,9
20018,5805,10
20019,5815,31
20020,5816,42
20021,5827,29
20022,5828,48
20023,5830,6
20024,5833,48
20025,5834,6
20026,5835,6
20027,5844,59
20028,5844,6
20029,5846,59
20030,5846,6
20031,5850,4
20032,5851,4
20033,5852,4
20034,5853,4
20035,5854,4
20036,5855,4
20037,5856,4
20038,5857,4
20039,5858,4
20040,5859,4
20041,5860,4
20042,5861,4
20043,5862,4
20044,5863,4
20045,5864,4
20046,5865,4
20047,5868,48
20048,5874,31
20049,5875,59
20050,5877,12
20051,5878,12
20052,5879,12
20053,5880,12
20054,5881,12
20055,5891,78
20056,5892,68
20057,5893,59
20058,5897,30
20059,5902,114
20060,5921,15
20061,5921,7
20062,5946,15
20063,5946,7
20064,5948,59
20065,5950,30
20066,5952,59
20812,7857,14
20813,7858,102
20814,7859,98
20815,7860,98
20816,7861,98
20817,7862,4
20818,7862,48
20819,7863,34
20820,7864,106
20821,7865,6
20822,7870,56
20823,7870,48
20824,7871,50
20825,7871,63
20826,7873,41
20827,7875,122
20828,7875,103
20829,7882,48
20830,7883,12
20831,7884,35
20832,7885,50
20833,7885,63
20834,7886,127
20835,7888,105
20836,7888,6
20837,7889,122
20838,7896,41
20839,7899,59
20840,7925,12
20841,7933,98
20842,7934,98
20843,7937,78
20844,7939,98
20845,7943,98
20846,7944,98
20847,7945,98
20848,7946,98
20849,7947,51
20850,7951,64
20851,7954,12
20852,7958,118
20853,7959,45
20854,7959,90
20855,7960,65
20856,7962,31
20857,7965,106
20858,7969,127
20859,7973,118
20860,7973,72
20861,7974,30
20862,7976,49
20863,7978,87
20864,7978,14
20865,7980,127
20866,7985,102
20867,7986,75
20868,7987,30
20869,7996,98
20870,7998,45
20871,7998,19
20872,7999,92
20873,8001,92
20067,5955,59
20068,5959,30
20069,5962,31
20070,5965,21
20071,5970,31
20072,5971,31
20073,5977,48
20074,5981,59
20075,5988,28
20076,5992,89
20077,5993,48
20078,5994,58
20079,5995,25
20080,5998,30
20081,5999,30
20082,5999,19
20083,6001,59
20084,6004,98
20085,6017,31
20086,6017,10
20087,6022,90
20088,6037,31
20089,6039,93
20090,6040,93
20091,6050,28
20092,6052,83
20093,6052,95
20094,6052,134
20095,6055,59
20096,6057,31
20097,6063,59
20098,6066,9
20099,6071,59
20100,6072,59
20101,6078,34
20102,6079,103
20103,6082,51
20104,6083,59
20105,6083,51
20106,6086,30
20107,6087,24
20108,6087,22
20109,6094,4
20110,6094,48
20111,6099,15
20112,6099,126
20113,6100,31
20114,6104,89
20115,6105,31
20116,6107,12
20117,6108,59
20118,6110,62
20119,6117,88
20120,6119,42
20121,6121,59
20122,6124,15
20123,6124,25
20124,6128,4
20125,6130,45
20126,6133,41
20127,6134,53
20128,6140,51
20129,6141,59
20130,6142,48
20131,6144,12
20132,6149,59
20133,6150,45
20134,6162,48
20135,6167,1
20136,6168,135
20137,6224,31
20138,6225,31
20139,6226,31
20140,6227,31
20141,6228,31
20142,6229,31
20143,6230,31
20144,6231,31
20145,6232,31
20146,6233,31
20147,6234,31
20148,6235,31
20149,6236,31
20150,6243,31
20151,6244,31
20152,6245,31
20153,6246,31
20154,6247,31
20155,6248,31
20156,6249,31
20157,6260,97
20158,6261,31
20159,6262,31
20160,6263,31
20161,6264,31
20162,6265,31
20163,6266,31
20164,6267,31
20165,6267,97
20166,6301,65
20167,6302,114
20168,6303,90
20169,6308,30
20170,6309,67
20171,6312,55
20172,6315,31
20173,6317,71
20174,6318,85
20175,6319,68
20176,6322,119
20177,6323,114
20178,6328,114
20179,6329,83
20180,6329,60
20181,6329,136
20182,6337,59
20183,6338,59
20184,6339,59
20185,6340,49
20186,6341,102
20187,6341,105
20188,6342,62
20189,6342,29
20190,6342,137
20191,6343,62
20192,6343,29
20193,6343,137
20194,6344,8
20195,6353,31
20196,6357,48
20197,6358,53
20198,6361,66
20199,6363,19
20200,6366,29
20201,6377,25
20202,6377,67
20203,6379,31
20204,6379,10
20205,6380,6
20206,6382,41
20207,6383,98
20208,6385,70
20209,6406,30
20210,6407,30
20211,6415,31
20212,6418,59
20213,6418,6
20214,6421,102
20215,6422,56
20216,6422,57
20217,6425,10
20218,6428,30
20219,6429,70
20220,6434,5
20221,6437,30
20222,6438,49
20223,6439,59
20224,6440,59
20225,6444,36
20226,6448,118
20227,6451,59
20228,6461,48
20229,6462,14
20230,6462,125
20231,6467,31
20232,6468,21
20233,6469,53
20234,6470,67
20235,6471,30
20236,6471,6
20237,6472,48
20238,6474,31
20239,6475,83
20240,6480,30
20241,6484,67
20242,6485,31
20243,6488,54
20244,6488,10
20245,6490,30
20246,6491,31
20247,6496,98
20248,6497,67
20249,6498,25
20250,6498,98
20251,6499,98
20252,6501,67
20253,6503,98
20254,6504,98
20255,6505,98
20256,6518,98
20257,6523,75
20258,6525,98
20259,6532,9
20260,6532,10
20261,6534,22
20262,6534,10
20263,6537,54
20264,6538,21
20265,6539,19
20266,6539,10
20267,6542,32
20268,6542,23
20269,6545,17
20270,6548,56
20271,6548,10
20272,6549,98
20273,6554,31
20274,6556,31
20275,6558,67
20276,6560,29
20277,6560,27
20278,6562,75
20279,6572,48
20280,6573,59
20281,6574,124
20282,6576,59
20283,6577,114
20284,6582,28
20285,6583,12
20286,6584,59
20287,6585,23
20288,6587,75
20289,6590,117
20290,6593,15
20291,6593,7
20292,6593,19
20293,6593,10
20294,6598,127
20295,6602,118
20296,6603,94
20297,6604,14
20298,6605,58
20299,6615,50
20300,6620,21
20301,6620,10
20302,6622,63
20303,6622,114
20304,6624,65
20305,6628,57
20306,6629,72
20307,6630,21
20308,6630,124
20309,6637,98
20310,6638,105
20311,6639,105
20312,6640,105
20313,6641,105
20314,6642,98
20315,6643,98
20316,6644,98
20317,6645,102
20318,6646,98
20319,6647,98
20320,6648,98
20321,6649,103
20322,6651,102
20323,6653,71
20324,6654,98
20325,6655,59
20326,6658,14
20327,6659,53
20328,6661,30
20329,6663,108
20330,6670,26
20331,6673,46
20332,6675,65
20333,6677,70
20334,6681,75
20335,6683,49
20336,6684,49
20337,6685,104
20338,6687,64
20339,6687,138
20340,6688,19
20341,6691,139
20342,6693,78
20343,6696,102
20344,6698,62
20345,6699,53
20346,6702,55
20347,6703,70
20348,6707,75
20349,6714,21
20350,6717,21
20351,6720,11
20352,6723,98
20353,6724,105
20354,6725,102
20355,6726,102
20356,6727,53
20357,6728,62
20358,6728,137
20359,6729,62
20360,6731,25
20361,6736,62
20362,6739,67
20363,6744,12
20364,6745,70
20365,6746,6
20366,6749,71
20367,6751,9
20368,6753,49
20369,6754,59
20370,6757,12
20371,6761,7
20372,6762,45
20373,6762,2
20374,6762,29
20375,6763,45
20376,6763,29
20377,6764,4
20378,6768,49
20379,6769,9
20380,6782,15
20381,6782,25
20382,6788,25
20383,6788,19
20384,6791,25
20385,6798,29
20386,6799,29
20387,6801,31
20388,6803,50
20389,6803,14
20390,6804,65
20391,6808,65
20392,6812,4
20393,6814,59
20394,6818,108
20395,6819,98
20396,6820,103
20397,6821,98
20398,6822,103
20399,6825,71
20400,6827,59
20401,6828,15
20402,6830,102
20403,6831,103
20404,6832,98
23895,14730,31
23896,14732,59
23897,14732,6
23898,14734,75
23899,14735,53
23900,14735,2
23901,14740,31
23902,14742,53
23903,14745,158
23904,14747,158
23905,14751,85
23906,14752,114
23907,14753,168
23908,14759,104
23909,14760,89
23910,14761,209
23911,14762,48
23912,14765,147
23913,14766,104
23914,14767,158
23915,14769,158
23916,14772,36
23917,14776,80
23918,14778,168
23919,14782,53
23920,14785,26
23921,14786,26
23922,14787,158
23923,14788,26
23924,14788,153
23925,14789,67
23926,14790,68
23927,14791,120
23928,14792,174
23929,14793,159
23930,14797,61
23931,14799,120
23932,14803,120
23933,14804,175
23934,14805,126
23935,14806,67
23936,14808,158
23937,14810,67
23938,14811,31
23939,14813,31
23940,14813,30
23941,14814,61
23942,14815,59
23943,14818,31
23944,14820,67
23945,14823,31
23946,14824,127
23947,14825,5
23948,14825,65
23949,14826,97
23950,14827,120
23951,14828,159
23952,14830,182
23953,14831,48
23954,14833,22
23955,14835,26
23956,14837,61
23957,14838,61
23958,14842,194
23959,14845,158
23960,14846,158
23961,14848,61
23962,14851,7
23963,14852,31
23964,14856,158
23965,14859,88
23966,14859,59
23967,14866,196
23968,14868,61
23969,14870,51
23970,14872,61
23971,14873,127
23972,14874,59
23973,14875,59
23974,14876,48
23975,14877,61
23976,14879,59
23977,14880,104
23978,14883,59
23979,14884,121
23980,14885,31
23981,14889,59
23982,14890,48
23983,14891,48
23984,14893,43
23985,14900,78
23986,14900,79
23987,14904,193
23988,14905,175
23989,14909,59
23990,14910,59
23991,14911,67
23992,14912,68
23993,14913,67
23994,14915,103
23995,14916,63
23996,14916,114
23997,14918,67
23998,14919,158
23999,14920,158
24000,14921,158
24001,14922,158
24002,14923,158
24003,14924,158
24004,14925,158
24005,14926,158
24006,14927,158
24007,14928,158
24008,14929,158
24009,14930,158
24010,14931,158
24011,14932,158
24012,14933,158
24013,14934,158
24014,14935,158
24015,14936,158
24016,14937,158
24017,14938,158
24018,14939,158
24019,14940,158
24020,14941,158
24021,14942,158
24022,14943,31
24023,14945,45
24024,14946,26
24025,14957,31
24026,14958,59
24027,14958,6
24028,14959,12
24029,14960,31
24030,14961,31
24031,14962,102
24032,14964,48
24033,14965,158
24034,14966,158
24035,14968,25
24036,14969,58
24037,14970,45
24038,14971,65
24039,14974,158
24040,14975,57
24041,14975,17
24042,14976,57
24043,14976,17
24044,14977,57
24045,14977,17
24046,14980,58
24047,14980,31
24048,14985,66
24049,14986,7
